currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,effectiveEndDate,reservationTerm
USD,0.0,2.016,2.016,eastus,US East,2021-11-01T00:00:00Z,1aacf10d-2f52-512f-aa3d-e90fd00df263,E32-8s v5,DZH318Z096SR,DZH318Z096SR/014Q,Virtual Machines Esv5 Series,E32-8s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E32-8s_v5,,
USD,0.0,10243.0,10243.0,eastus,US East,2024-06-01T00:00:00Z,1aacf10d-2f52-512f-aa3d-e90fd00df263,E32-8s v5,DZH318Z096SR,DZH318Z096SR/09L0,Virtual Machines Esv5 Series,E32-8s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E32-8s_v5,,1 Year
USD,0.0,4.464,4.464,eastus,US East,2021-06-14T00:00:00Z,beaa854f-c378-569a-a485-fdcd98bc6a91,FX48mds,DZH318Z08Q75,DZH318Z08Q75/001J,Virtual Machines FX Series,Standard_FX48mds,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX48mds,,
USD,0.0,23072.0,23072.0,eastus,US East,2021-06-14T00:00:00Z,beaa854f-c378-569a-a485-fdcd98bc6a91,FX48mds,DZH318Z08Q75,DZH318Z08Q75/005S,Virtual Machines FX Series,Standard_FX48mds,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_FX48mds,,1 Year
USD,0.0,0.45584,0.45584,eastus,US East,2024-08-01T00:00:00Z,bec1207b-8c7c-5fc3-adfa-18d4cb38b499,E32bds v5 Spot,DZH318Z09LQN,DZH318Z09LQN/0037,Virtual Machines Ebdsv5 Series Windows,Standard_E32bds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32bds_v5,2024-08-31T23:59:00Z,
USD,0.0,1.13,1.13,eastus,US East,2021-12-01T00:00:00Z,bed58d3d-dbcd-585c-a1f0-e511a022ec03,E20as v5,DZH318Z093WZ,DZH318Z093WZ/00PN,Virtual Machines Easv5 Series,E20as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E20as_v5,,
USD,0.0,5840.0,5840.0,eastus,US East,2021-11-01T00:00:00Z,bed58d3d-dbcd-585c-a1f0-e511a022ec03,E20as v5,DZH318Z093WZ,DZH318Z093WZ/03MT,Virtual Machines Easv5 Series,E20as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E20as_v5,,1 Year
USD,0.0,0.0084,0.0084,eastus,US East,2023-09-01T00:00:00Z,bed9b132-17ec-5db8-ac68-7eed68da3c35,B2pts v2,DZH318Z0K9JK,DZH318Z0K9JK/00VR,Virtual Machines Bpsv2 Series,B2pts v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2pts_v2,,
USD,0.0,43.0,43.0,eastus,US East,2023-09-01T00:00:00Z,bed9b132-17ec-5db8-ac68-7eed68da3c35,B2pts v2,DZH318Z0K9JK,DZH318Z0K9JK/0267,Virtual Machines Bpsv2 Series,B2pts v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_B2pts_v2,,1 Year
USD,0.0,0.25344,0.25344,eastus,US East,2024-08-01T00:00:00Z,beea5a48-8d0c-5694-b086-fdaba0e46ef1,E32ds v5 Spot,DZH318Z096SN,DZH318Z096SN/02T8,Virtual Machines Edsv5 Series,E32ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32ds_v5,2024-08-31T23:59:00Z,
USD,0.0,17.449,17.449,eastus,US East,2024-08-01T00:00:00Z,beee0f2e-86c1-5171-99cf-909548252f4c,D128nds v6,DZH318Z0LDRD,DZH318Z0LDRD/005G,Virtual Machines Dndv6 Series Windows,D128nds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D128nds_v6,,
USD,0.0,0.113,0.113,eastus,US East,2021-11-01T00:00:00Z,bef6da6d-8eb5-5df4-9285-b4c0214b1da6,D2ds v5,DZH318Z08MC6,DZH318Z08MC6/00BC,Virtual Machines Ddsv5 Series,Standard_D2ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2ds_v5,,
USD,0.0,584.0,584.0,eastus,US East,2021-11-01T00:00:00Z,bef6da6d-8eb5-5df4-9285-b4c0214b1da6,D2ds v5,DZH318Z08MC6,DZH318Z08MC6/01VK,Virtual Machines Ddsv5 Series,Standard_D2ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D2ds_v5,,1 Year
USD,0.0,0.04224,0.04224,eastus,US East,2024-08-01T00:00:00Z,befb9497-c80f-5a61-bf86-b5ca9306e5a0,D8as v4 Spot,DZH318Z0CM2C,DZH318Z0CM2C/003Z,Virtual Machines Dasv4 Series,D8as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8as_v4,2024-08-31T23:59:00Z,
USD,0.0,3.122,3.122,eastus,US East,2022-01-01T00:00:00Z,befbcddd-e684-5c85-9fdc-1e56fe6943bd,M192is_v2 Low Priority,DZH318Z0BX5L,DZH318Z0BX5L/034S,Virtual Machines MSv2 Series,M192is_v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M192is_v2,,
USD,0.0,1.376,1.376,eastus,US East,2023-07-01T00:00:00Z,bf229ad0-9fc1-5c31-831d-1086570b93ab,DC32as v5,DZH318Z09B6C,DZH318Z09B6C/000G,DCasv5-series Linux,Standard_DC32as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC32as_v5,,
USD,0.0,9643.0,9643.0,eastus,US East,2023-07-01T00:00:00Z,bf229ad0-9fc1-5c31-831d-1086570b93ab,DC32as v5,DZH318Z09B6C,DZH318Z09B6C/006D,DCasv5-series Linux,Standard_DC32as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_DC32as_v5,,1 Year
USD,0.0,1.59175,1.59175,eastus,US East,2024-08-01T00:00:00Z,bf2e7688-09ba-50eb-ad2e-2a6916c797d7,E48ns v6 Spot,DZH318Z0LDPH,DZH318Z0LDPH/005J,Virtual Machines Env6 Series Windows,E48ns v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ns_v6,,
USD,0.0,23.872,23.872,eastus,US East,2020-04-01T00:00:00Z,bf2f1dce-2cf7-4123-9ea1-123cad5a9a58,ND40rs v2,DZH318Z0CGPP,DZH318Z0CGPP/0006,Virtual Machines NDrSv2 Series Windows,ND40rs v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_ND40rs_v2,,
USD,0.0,0.2735,0.2735,eastus,US East,2024-08-01T00:00:00Z,bf408cfb-e6f7-5029-81cb-86cdb6b6463c,FX8-4mds v2 Spot,DZH318Z0H7DR,DZH318Z0H7DR/011Q,Virtual Machines FXmdsv2 Series,FX8-4mds v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX8-4mds_v2,,
USD,0.0,0.0908,0.0908,eastus,US East,2022-04-01T00:00:00Z,bf49e0e4-70ce-5141-9307-fcc48a1820f9,NV6ads A10 v5 Low Priority,DZH318Z09JCN,DZH318Z09JCN/00DZ,Virtual Machines NVadsA10v5 Series,Standard_NV6ads_A10_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV6ads_A10_v5,,
USD,0.0,0.0,0.0,eastus,US East,2024-06-01T00:00:00Z,bf515659-a113-5c40-a671-6fe3175ec7df,E48ps v6,DZH318Z0G1GZ,DZH318Z0G1GZ/0032,Virtual Machines Epsv6 Series Windows,E48ps v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ps_v6,,
USD,0.0,0.04081,0.04081,eastus,US East,2024-08-01T00:00:00Z,bf876e1f-0877-58d3-8b54-8642e1f06763,D12 v2/DS12 v2 Spot,DZH318Z0BQ34,DZH318Z0BQ34/0365,Virtual Machines Dv2 Series,D12 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D12_v2,,
USD,0.0,0.806,0.806,eastus,US East,2021-11-01T00:00:00Z,bf89e48f-3ca6-50a3-9954-f22a5cacb066,E64s v4 Low Priority,DZH318Z0CSHL,DZH318Z0CSHL/0017,Virtual Machines Esv4 Series,E64s v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64s_v4,,
USD,0.0,0.0187,0.0187,eastus,US East,2023-09-01T00:00:00Z,bf90c8c8-e054-53b8-9da4-6a4cf4439ee3,B2als v2 Low Priority,DZH318Z0K9JD,DZH318Z0K9JD/01N1,Basv2 Series Cloud Services,B2als v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2als_v2,,
USD,0.0,22.032,22.032,eastus,US East,2020-04-01T00:00:00Z,bf96a56a-1837-4a71-905b-6291b29877f4,ND40rs v2,DZH318Z0CGPC,DZH318Z0CGPC/0002,Virtual Machines NDrSv2 Series,ND40rs v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_ND40rs_v2,,
USD,0.0,94570.0,94570.0,eastus,US East,2020-04-01T00:00:00Z,bf96a56a-1837-4a71-905b-6291b29877f4,ND40rs v2,DZH318Z0CGPC,DZH318Z0CGPC/000T,Virtual Machines NDrSv2 Series,ND40rs v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_ND40rs_v2,,1 Year
USD,0.0,0.0099,0.0099,eastus,US East,2018-06-01T00:00:00Z,bfa53b23-4ac4-4553-bf0a-940d34111a61,F1/F1s Low Priority,DZH318Z0BQ51,DZH318Z0BQ51/00H1,Virtual Machines F Series,F1 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F1,,
USD,0.0,3.08475,3.08475,eastus,US East,2024-06-01T00:00:00Z,bfbdde0a-9d1b-59e6-9c8b-94b46d6a3aee,D128s v6 Spot,DZH318Z0GNHF,DZH318Z0GNHF/005W,Virtual Machines Dsv6 Series Windows,D128s v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D128s_v6,,
USD,0.0,0.634,0.634,eastus,US East,2021-03-01T00:00:00Z,bfbf308b-562f-54d7-80c2-4c68bdffd763,HC44-16rs Low Priority,DZH318Z0BXNX,DZH318Z0BXNX/00KT,Virtual Machines HCS Series,HC44-16rs Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HC44-16rs,,
USD,0.0,0.501,0.501,eastus,US East,2024-08-01T00:00:00Z,bfc09a17-f2bb-5d50-82bb-cf3a757ec454,FX8ms v2 Low Priority,DZH318Z0H7F2,DZH318Z0H7F2/006M,Virtual Machines FXmsv2 Series Windows,FX8ms v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX8ms_v2,,
USD,0.0,0.169,0.169,eastus,US East,2022-07-01T00:00:00Z,bfc35dca-5b6b-5f01-ba7f-2c019ea94a8a,D2ps v5,DZH318Z092SB,DZH318Z092SB/00J3,Virtual Machines Dpsv5 Series Windows,Standard_D2ps_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2ps_v5,,
USD,0.0,0.19888,0.19888,eastus,US East,2024-08-01T00:00:00Z,bfd37240-18cf-585b-ae1e-f5c7cd757afb,D32ds v5 Spot,DZH318Z08MC6,DZH318Z08MC6/00DM,Virtual Machines Ddsv5 Series,Standard_D32ds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ds_v5,2024-08-31T23:59:00Z,
USD,0.0,0.0452,0.0452,eastus,US East,2021-12-01T00:00:00Z,bfe0c3c1-86b4-50e2-b23b-5c619c59237b,E4-2as v5 Low Priority,DZH318Z093WZ,DZH318Z093WZ/00L6,Virtual Machines Easv5 Series,E4-2as v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2as_v5,,
USD,0.0,12.45,12.45,eastus,US East,2023-11-01T00:00:00Z,bfef4b84-14b8-5cce-9214-42dfc180623e,Standard_M96s_2_v3,DZH318Z0K7B2,DZH318Z0K7B2/00MH,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96s_2_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M96s_2_v3,,
USD,0.0,63430.0,63430.0,eastus,US East,2023-11-01T00:00:00Z,bfef4b84-14b8-5cce-9214-42dfc180623e,Standard_M96s_2_v3,DZH318Z0K7B2,DZH318Z0K7B2/0190,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96s_2_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_M96s_2_v3,,1 Year
USD,0.0,0.112,0.112,eastus,US East,2024-04-01T00:00:00Z,c003b972-29bc-529d-8a71-3d9bb7f04723,E8-4ds v6 Spot,DZH318Z0GNHP,DZH318Z0GNHP/002Z,Virtual Machines Edsv6 Series Windows,E8-4ds v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-4ds_v6,2024-08-31T23:59:00Z,
USD,0.0,0.38368,0.38368,eastus,US East,2024-08-01T00:00:00Z,c0054287-b99d-51b0-aa00-3bc01dee8e5e,E32-16as_v4 Spot,DZH318Z0CM92,DZH318Z0CM92/00ZK,Virtual Machines Easv4 Series Windows,E32-16as_v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32-16as_v4,,
USD,0.0,0.0768,0.0768,eastus,US East,2019-04-01T00:00:00Z,dcc8f281-80d0-4c78-b94e-5019db4e799b,D8s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/00S1,Virtual Machines DSv3 Series,D8s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D8s_v3,,
USD,0.0,0.03124,0.03124,eastus,US East,2024-08-01T00:00:00Z,c026b7d0-f3d3-5992-b4df-f1c6cd28b3b6,DC2s v2 Spot,DZH318Z0CCGS,DZH318Z0CCGS/001S,Virtual Machines DCSv2 Series Windows,DC2s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC2s_v2,2024-08-31T23:59:00Z,
USD,0.0,1.8,1.8,eastus,US East,2023-09-01T00:00:00Z,c038bacf-f287-589f-ba32-dac296928d74,HB176-24rsv4 Spot,DZH318Z0K1N4,DZH318Z0K1N4/0026,Virtual Machines HBrsv4 series,HB176-24rsv4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HB176-24rs_v4,,
USD,0.0,3.18375,3.18375,eastus,US East,2024-08-01T00:00:00Z,c03d1757-644a-5eb7-966a-99d1663d4f57,E96ns v6 Spot,DZH318Z0LDPH,DZH318Z0LDPH/008R,Virtual Machines Env6 Series Windows,E96ns v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96ns_v6,,
USD,0.0,0.0,0.0,eastus,US East,2024-06-01T00:00:00Z,c048b1b4-5e25-5365-9ad3-bf85a971b1c0,E8ps v6 Spot,DZH318Z0G1GZ,DZH318Z0G1GZ/004T,Virtual Machines Epsv6 Series Windows,E8ps v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8ps_v6,,
USD,0.0,0.472528,0.472528,eastus,US East,2024-06-01T00:00:00Z,c04d56a6-0c73-562f-aed9-9146b3bd5c4e,H16 Spot,DZH318Z0BPW8,DZH318Z0BPW8/0076,Virtual Machines H Series Windows,H16 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_H16,2024-08-31T23:59:00Z,
USD,0.0,66.11,66.11,eastus,US East,2023-05-01T00:00:00Z,c04db4fe-ded6-5cc9-89bf-16c5a08e3375,Standard_M416s_8_v2,DZH318Z0BX5L,DZH318Z0BX5L/069Z,Virtual Machines MSv2 Series,Standard_M416s_8_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M416s_8_v2,,
USD,0.0,336822.0,336822.0,eastus,US East,2023-05-01T00:00:00Z,c04db4fe-ded6-5cc9-89bf-16c5a08e3375,Standard_M416s_8_v2,DZH318Z0BX5L,DZH318Z0BX5L/06PM,Virtual Machines MSv2 Series,Standard_M416s_8_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_M416s_8_v2,,1 Year
USD,0.0,0.096,0.096,eastus,US East,2021-11-01T00:00:00Z,c04e5d97-2de2-5244-b91a-1e57a0a49a61,D2s v4,DZH318Z0CSHJ,DZH318Z0CSHJ/0051,Virtual Machines Dsv4 Series,D2s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2s_v4,,
USD,0.0,494.0,494.0,eastus,US East,2021-11-01T00:00:00Z,c04e5d97-2de2-5244-b91a-1e57a0a49a61,D2s v4,DZH318Z0CSHJ,DZH318Z0CSHJ/00ZG,Virtual Machines Dsv4 Series,D2s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D2s_v4,,1 Year
USD,0.0,0.275,0.275,eastus,US East,2023-07-01T00:00:00Z,c058bd94-e852-5f09-b6c5-4aafbd2b3352,DC32ascc v5 Low Priority,DZH318Z0BDL6,DZH318Z0BDL6/001G,Virtual Machines DCasccv5 Series,Standard_DC32as_cc_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC32as_cc_v5,,
USD,0.0,0.0,0.0,eastus,US East,2024-06-01T00:00:00Z,c0647052-eaea-5846-84f6-f1609df38ac1,E2ps v6,DZH318Z0G1H0,DZH318Z0G1H0/0075,Virtual Machines Epsv6 Series,E2ps v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2ps_v6,,
USD,0.0,4.445,4.445,eastus,US East,2024-01-01T00:00:00Z,c06ba5e1-6f09-5f17-b0fa-453eea7d3e7b,F32ams v6,DZH318Z0FXXQ,DZH318Z0FXXQ/005W,Virtual Machines Famsv6 Series Windows,F32ams v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F32ams_v6,2024-08-31T23:59:00Z,
USD,0.0,0.211,0.211,eastus,US East,2018-06-01T00:00:00Z,c0745443-2dbb-40a5-81c5-7b85f6139a50,D12 v2/DS12 v2 Low Priority,DZH318Z0BPVM,DZH318Z0BPVM/00PD,Virtual Machines Dv2 Series Windows,D12 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D12_v2,,
USD,0.0,0.202,0.202,eastus,US East,2019-01-01T00:00:00Z,14935cc7-1972-4db4-b9fd-321ee7f01c6c,E16s v3 Low Priority,DZH318Z0BQ4R,DZH318Z0BQ4R/00GF,Virtual Machines ESv3 Series,E16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E16s_v3,,
USD,0.0,0.288,0.288,eastus,US East,2021-11-01T00:00:00Z,c08a17d4-0c40-50c7-b339-d77a9982726e,E4-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00HL,Virtual Machines Edsv4 Series,E4-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2ds_v4,,
USD,0.0,1483.0,1483.0,eastus,US East,2021-11-01T00:00:00Z,c08a17d4-0c40-50c7-b339-d77a9982726e,E4-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/020R,Virtual Machines Edsv4 Series,E4-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E4-2ds_v4,,1 Year
USD,0.0,0.019,0.019,eastus,US East,2018-06-01T00:00:00Z,c0908cfc-44cd-4d8f-aebb-c429a8bc7f76,D2 v3/D2s v3 Low Priority,DZH318Z0BQ4K,DZH318Z0BQ4K/00X1,Virtual Machines Dv3 Series,D2 v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2_v3,,
USD,0.0,0.106,0.106,eastus,US East,2018-06-01T00:00:00Z,c09e02a8-7348-46cc-8702-1138b6122348,D11 v2/DS11 v2 Low Priority,DZH318Z0BPVM,DZH318Z0BPVM/008T,Virtual Machines Dv2 Series Windows,D11 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D11_v2,,
USD,0.0,2.016,2.016,eastus,US East,2021-11-01T00:00:00Z,c0ab3d46-2069-5395-abd1-85b4a2076ac0,E32s v4,DZH318Z0CSHL,DZH318Z0CSHL/0023,Virtual Machines Esv4 Series,E32s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32s_v4,,
USD,0.0,10384.0,10384.0,eastus,US East,2021-11-01T00:00:00Z,c0ab3d46-2069-5395-abd1-85b4a2076ac0,E32s v4,DZH318Z0CSHL,DZH318Z0CSHL/02WV,Virtual Machines Esv4 Series,E32s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E32s_v4,,1 Year
USD,0.0,0.826,0.826,eastus,US East,2023-07-01T00:00:00Z,c0aec48e-f75e-5890-b22f-e763932306af,DC96ascc v5 Low Priority,DZH318Z0BDL6,DZH318Z0BDL6/001B,Virtual Machines DCasccv5 Series,Standard_DC96as_cc_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC96as_cc_v5,,
USD,0.0,1.304,1.304,eastus,US East,2022-04-01T00:00:00Z,c0d85503-0063-537d-a6dd-f978fa46518e,NV72ads A10 v5 Low Priority,DZH318Z09JCN,DZH318Z09JCN/00DG,Virtual Machines NVadsA10v5 Series,Standard_NV72ads_A10_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV72ads_A10_v5,,
USD,0.0,6.565,6.565,eastus,US East,2024-08-01T00:00:00Z,c0db8a41-7af9-5892-8471-f96661d6a612,FX48-12mds v2,DZH318Z0H7DR,DZH318Z0H7DR/011C,Virtual Machines FXmdsv2 Series,FX48-12mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX48-12mds_v2,,
USD,0.0,0.276336,0.276336,eastus,US East,2024-08-01T00:00:00Z,c0fb4d76-a330-5bbe-b175-fd66c58bf1d6,HB60-30rs Spot,DZH318Z0BXNZ,DZH318Z0BXNZ/00F2,Virtual Machines HBS Series,HB60-30rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HB60-30rs,,
USD,0.0,0.0602,0.0602,eastus,US East,2024-02-01T00:00:00Z,c1016b15-67c3-5fa6-8a54-140cf6e85c71,DC2as v5 Spot,DZH318Z09B6C,DZH318Z09B6C/000B,DCasv5-series Linux,Standard_DC2as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC2as_v5,,
USD,0.0,1.156,1.156,eastus,US East,2024-08-01T00:00:00Z,c102d193-8485-55cc-a6be-97188b7622c8,D64nds v6 Low Priority,DZH318Z0LDRF,DZH318Z0LDRF/009C,Virtual Machines Dndv6 Series Linux,D64nds v6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64nds_v6,,
USD,0.0,0.09944,0.09944,eastus,US East,2024-08-01T00:00:00Z,c1118862-8da3-5645-b475-682d26e88833,E16-8as v5 Spot,DZH318Z093WZ,DZH318Z093WZ/00KQ,Virtual Machines Easv5 Series,E16-8as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8as_v5,,
USD,0.0,0.06545,0.06545,eastus,US East,2024-08-01T00:00:00Z,c115513d-614f-55e4-845b-1d6cbeed2c4a,B8pls v2 Spot,DZH318Z0K9JK,DZH318Z0K9JK/00L0,Virtual Machines Bpsv2 Series,B8pls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B8pls_v2,,
USD,0.0,4.512,4.512,eastus,US East,2021-11-01T00:00:00Z,c12039b1-d2eb-4626-adcc-888ed63b40e0,D48a v4/D48as v4,DZH318Z0CM94,DZH318Z0CM94/001D,Virtual Machines Dav4 Series Windows,D48a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48a_v4,,
USD,0.0,0.037,0.037,eastus,US East,2023-09-01T00:00:00Z,c1232dcb-9f41-574f-bb1a-dc53c7361335,B2s v2 Low Priority,DZH318Z0K9KD,DZH318Z0K9KD/01L9,Virtual Machines Bsv2 Series Windows,B2s v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2s_v2,,
USD,0.0,1.5665,1.5665,eastus,US East,2024-03-01T00:00:00Z,c12601dd-7568-5d5c-98c4-52d60abe5567,D64ads_v6 Spot,DZH318Z0F5F9,DZH318Z0F5F9/004D,Virtual Machines Dadsv6 Series Windows,D64ads_v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ads_v6,2024-08-31T23:59:00Z,
USD,0.0,4.608,4.608,eastus,US East,2021-11-01T00:00:00Z,8a0bb36d-f30e-5a91-8767-c9cb81166464,E64-16ds v5,DZH318Z096SN,DZH318Z096SN/00RS,Virtual Machines Edsv5 Series,E64-16ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E64-16ds_v5,,
USD,0.0,23816.0,23816.0,eastus,US East,2021-11-01T00:00:00Z,8a0bb36d-f30e-5a91-8767-c9cb81166464,E64-16ds v5,DZH318Z096SN,DZH318Z096SN/056Q,Virtual Machines Edsv5 Series,E64-16ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E64-16ds_v5,,1 Year
USD,0.0,0.5412,0.5412,eastus,US East,2024-08-01T00:00:00Z,c13e048c-f405-5eca-a5bb-808233b2a817,D48ds v4 Spot,DZH318Z0CSHH,DZH318Z0CSHH/000W,Virtual Machines Ddsv4 Series Windows,D48ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48ds_v4,,
USD,0.0,0.912,0.912,eastus,US East,2017-12-01T00:00:00Z,c13ef7ed-e78e-41ca-98b8-935c27f7520a,NV24 Low Priority,DZH318Z0BQ4T,DZH318Z0BQ4T/0046,Virtual Machines NV Series,NV24 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV24,,
USD,0.0,0.1825,0.1825,eastus,US East,2023-09-01T00:00:00Z,c14cb7a5-5db6-5c34-a3fa-dc7bf3df0267,NV6ads A10 v5 Spot,DZH318Z09JCM,DZH318Z09JCM/00D7,Virtual Machines NVadsA10v5 Series Windows,Standard_NV6ads_A10_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV6ads_A10_v5,,
